county,embedding
Preble Ohio,"-0.01445364,-0.00660082, 0.02133056, 0.04654931,-0.04439101, 0.01510847,-0.01171411, 0.01717315, 0.00857267, 0.01611144,-0.00330144, 0.01488875, 0.01497519,-0.00065923, 0.0080524 ,-0.00455107,-0.0285945 ,-0.00502984,-0.00048372,-0.00989338,-0.00495761, 0.00396379,-0.0153858 ,-0.01155191,-0.00063719, 0.00276959,-0.00641602, 0.00135248,-0.00098387, 0.0088421 ,-0.00433496, 0.01396397, 0.00538567, 0.0012225 ,-0.00473733, 0.00937921, 0.00579783,-0.00315042,-0.00062912,-0.00965508, 0.00823307, 0.00520906, 0.00158068,-0.0019715 , 0.01172661, 0.00844256, 0.00295741, 0.0107726 , 0.00805681,-0.00131336"
Prentiss Mississippi," 6.4003658e-03,-4.0305939e-02,-2.6792463e-02, 4.9280655e-02, 4.3168008e-02,-5.3213392e-03,-1.7161487e-02,-2.7908895e-03, 1.7287992e-02,-1.5364035e-02,-7.7012000e-03, 1.0632299e-03,-8.6367615e-03, 4.0580425e-03,-1.0683259e-03, 5.9994077e-04, 1.5564552e-02,-3.3747035e-03,-1.0590836e-02, 1.6045822e-02, 7.7893428e-04,-4.0570106e-03, 5.7754335e-03,-1.2656669e-02,-1.3281396e-02,-1.0085991e-02, 1.2390731e-02, 3.3020519e-03,-9.6037202e-03, 3.1378940e-03,-5.1108105e-03,-5.2592992e-03, 4.7590462e-03,-1.7298255e-02,-9.3594044e-03,-8.8319061e-03,-9.5672825e-05,-2.0860087e-03, 5.5767479e-03, 7.9982439e-03,-3.4657859e-03, 4.3060011e-03, 1.4919267e-02,-5.2409074e-03,-5.1368116e-03,-8.2211131e-03,-6.9573196e-03, 4.7591068e-03,-9.8928306e-03, 5.3775809e-03"
Presidio Texas," 2.30554026e-02,-5.11928871e-02, 5.21592572e-02,-6.45132810e-02,-3.36875208e-04, 4.26142290e-02,-4.78689335e-02,-2.59751920e-03,-1.84235498e-02, 1.16744312e-02, 7.52418162e-03, 2.71852575e-02,-1.29771354e-02, 5.03872242e-03,-9.68461172e-05,-9.79207363e-03, 2.30612494e-02,-4.26997570e-03,-1.05956057e-02, 7.63343461e-03,-2.34063007e-02, 8.31132848e-03,-1.18120210e-02,-1.15605341e-02,-8.17620661e-03, 1.57267172e-02,-1.33079644e-02,-4.27173357e-03, 4.20059683e-03,-1.86706707e-02,-4.86177951e-03, 4.52299183e-03, 1.48584815e-02, 6.21574325e-03,-1.88341886e-02, 8.06807447e-03, 7.60577386e-03,-2.41914503e-02, 9.80322901e-03, 2.65029236e-03,-2.07613632e-02,-9.43340547e-03, 8.88335332e-03,-4.79120528e-03,-1.26477536e-02,-6.25004806e-03, 1.84497759e-02,-1.10529587e-02,-1.09570632e-02,-6.16534194e-03"
Presque Isle Michigan,"-0.03801538, 0.07990667, 0.00881461,-0.01658173,-0.00913322, 0.02437152, 0.02171668,-0.02050564,-0.00294996,-0.00915348, 0.00699933,-0.01769761, 0.04700064,-0.0199489 , 0.00046391, 0.0179528 ,-0.00615588,-0.00089948, 0.00658845,-0.00983608, 0.00169899, 0.02021731,-0.01565779, 0.00301494,-0.01915754, 0.00432397, 0.00830163, 0.00211053, 0.00241955,-0.0002172 , 0.00362577, 0.02236772,-0.01531214, 0.0038711 , 0.00545888, 0.01599892,-0.00345828,-0.00264659,-0.02524908,-0.00063667,-0.00056597,-0.00607052, 0.00841396,-0.00173832,-0.00191566,-0.00601155,-0.01138918,-0.00209609, 0.00822655, 0.00339381"
Preston West Virginia,"-0.04161147, 0.02962618, 0.00023197, 0.03861196,-0.02601077, 0.0015405 , 0.00958601,-0.00712179,-0.02600478,-0.00540868,-0.00593598, 0.02116269, 0.00530129, 0.01850836, 0.00039104,-0.01596381,-0.00653702, 0.01661172, 0.01677925,-0.01385568, 0.01783581, 0.02905281,-0.00789976,-0.00514136,-0.03210007, 0.0050392 ,-0.01578883,-0.00021705,-0.00279604, 0.00436775, 0.00613476, 0.01478949,-0.00484956,-0.0023256 ,-0.00866966, 0.01010508, 0.01055819,-0.00237102,-0.01974798,-0.00397894,-0.025576  ,-0.01615194, 0.00673779,-0.00833856, 0.00480032, 0.02287403,-0.0080248 , 0.00265679, 0.00594574, 0.00050438"
Price Wisconsin,"-1.9568276e-02, 1.1287298e-01, 4.8231754e-02,-1.1457050e-02, 1.5661560e-02,-9.5184706e-03,-3.6610693e-02, 5.4713800e-03,-1.1635883e-02,-2.4375087e-02, 2.6984164e-02,-9.7584827e-03, 2.7611205e-02,-4.3208557e-03,-4.0094894e-03,-3.4305600e-03,-4.0745516e-03, 4.5103123e-03,-7.6000760e-03, 1.9192206e-02,-1.2902328e-02, 2.1483272e-02,-2.3302514e-02,-7.2858762e-03,-3.2313021e-03, 8.8786837e-03,-8.0137430e-03, 8.9865644e-03, 3.5875726e-03, 2.7801541e-03,-7.3822076e-03, 1.5534874e-02, 2.3450242e-02,-9.0019926e-03, 8.6778160e-03, 2.2010552e-03,-1.0443934e-04,-9.0495553e-03,-4.7628046e-03,-1.4853190e-03, 1.9588452e-04, 2.1864728e-03, 2.8858527e-03, 1.7104732e-02,-1.7189858e-03,-6.9972356e-03, 8.2117533e-03, 1.4759288e-02, 1.6368949e-03, 2.1739337e-03"
Prince Edward Virginia,"-0.02612492,-0.02293598, 0.00296829, 0.02384813,-0.00049099, 0.01949308,-0.01340151,-0.01695726,-0.00182139, 0.00267469, 0.02782666, 0.01014639, 0.00256632,-0.00138516,-0.00059056,-0.00288822, 0.00400949,-0.00109547, 0.01334473, 0.01615289,-0.02359354,-0.00584428,-0.00647931,-0.00678262, 0.0051614 ,-0.00955345, 0.00110744, 0.00011719,-0.00039384,-0.0030004 , 0.01148743,-0.00985265, 0.01050216,-0.01042466, 0.01211219, 0.01032804,-0.01073726, 0.004576  , 0.00710773, 0.00797646,-0.00888703, 0.00814013,-0.00210063,-0.00484583,-0.00635443, 0.00235136,-0.00906025, 0.01333459,-0.00014849,-0.01445429"
Prince George Virginia,"-0.03158532,-0.01904786, 0.00521883, 0.01458735, 0.03091544, 0.02345468,-0.00728527,-0.00558991,-0.00935623, 0.00057259, 0.03646902, 0.02073405,-0.00127383,-0.01286977,-0.01530845,-0.00034589, 0.01342944, 0.00977815,-0.00142814, 0.00423687,-0.013108  ,-0.00252776,-0.00270157,-0.00075981, 0.00358118,-0.00447887,-0.00668433, 0.00086225, 0.00330151, 0.0049801 ,-0.00622904,-0.00630611, 0.01318227,-0.00278774, 0.01390322, 0.01494821, 0.01153848, 0.00147613, 0.00237834,-0.00305796, 0.01405167, 0.01257768, 0.0029127 ,-0.00071347,-0.00249149,-0.00847945,-0.01289359,-0.00358331, 0.00850535, 0.00862793"
Prince George's Maryland,"-1.6903201e-02,-5.5818386e-02,-7.8711324e-05, 1.4439265e-03,-1.5233247e-02, 5.0796997e-02,-2.1563943e-02, 1.2578844e-02, 2.2460131e-02,-2.6229933e-02, 1.1489916e-02,-1.6859279e-03, 2.1750715e-02,-3.9276797e-02,-3.1962264e-02,-3.1571567e-02, 7.9947561e-03, 1.6509086e-02, 2.5847338e-02, 1.6192265e-02,-2.7978675e-02, 4.8900195e-03,-1.2672675e-02, 1.5026284e-02,-9.2367595e-03, 1.8244930e-02,-3.0120364e-03,-4.8252590e-02,-3.8118437e-02, 1.4718242e-02,-2.6695540e-02,-4.2895498e-03,-1.3083186e-02,-1.7635096e-02, 1.4594167e-02, 9.1050714e-03, 2.8216199e-03,-1.9209513e-02,-1.6235562e-02,-3.3315056e-04, 4.4830646e-03,-4.7562798e-03, 1.5104404e-02, 1.8026646e-02, 1.3010641e-02, 9.3447808e-03,-4.1877888e-03,-1.1953087e-02, 5.3552138e-03, 2.8384581e-02"
Prince William Virginia,"-1.79877551e-03,-5.59619702e-02, 1.21424925e-02,-3.08808293e-02,-1.52213150e-03, 4.07414511e-03,-2.85875555e-02, 7.00869225e-03,-2.67128670e-03,-2.24034023e-03, 8.71363282e-03, 1.95296330e-03,-3.26377433e-03, 1.30019407e-03, 9.07683000e-03, 1.69190392e-02,-2.03232607e-03,-3.15633806e-04,-1.27123259e-02,-5.73843392e-03,-1.84685979e-02,-4.10378305e-03,-6.94537722e-03, 4.01645433e-03, 1.05281547e-02, 6.10805769e-03, 5.85395610e-05,-9.58473654e-04,-1.07847853e-02, 5.43281349e-05,-9.51834023e-03,-1.02629336e-02,-3.14846123e-03,-2.16657901e-03,-1.47597091e-02,-4.87931725e-03,-1.37763554e-02,-1.51704885e-02,-1.71551183e-02, 1.06411811e-03, 4.97901067e-03,-6.37960329e-05, 1.39250876e-02,-4.72128531e-03, 6.28222618e-03,-1.52522477e-03,-2.45101750e-03, 1.61772082e-03,-9.26385634e-03,-6.98742410e-03"
Prince of Wales-Hyder Census Area Alaska," 0.04679758, 0.0495388 , 0.10843928,-0.04882313,-0.03309216, 0.1662505 , 0.00659233,-0.05442629, 0.00166952,-0.06923712, 0.0785256 ,-0.01441705, 0.00332472,-0.01149789,-0.01724166, 0.01259724,-0.00283213,-0.04485158,-0.03438525, 0.04358236, 0.03857978,-0.01877018, 0.01568924,-0.02402622,-0.01430359,-0.01167444,-0.0181452 ,-0.02534611, 0.01478976, 0.02414491,-0.02208757, 0.07615704,-0.00808613,-0.03146328,-0.02108029, 0.00346109,-0.01220732,-0.04489145, 0.00421102, 0.01620984, 0.07910264, 0.0482525 , 0.05785872, 0.00910507,-0.02064747, 0.02102938,-0.02345592, 0.03088727,-0.00427606, 0.02641742"
Providence Rhode Island,"-0.01329811,-0.03169727,-0.02847006,-0.02377982,-0.06799358, 0.02023295, 0.0520317 , 0.01700817, 0.03408093,-0.01802233, 0.01477119,-0.0258635 , 0.00347225,-0.01561528,-0.02810187,-0.0085182 ,-0.00298275,-0.01681427, 0.00432585,-0.0324384 , 0.00982051,-0.01415242,-0.00435263,-0.00327394,-0.00047065, 0.02159142, 0.02405656,-0.01682572,-0.016387  ,-0.00713716,-0.02055967, 0.02422921, 0.00224948, 0.00874786, 0.02415052, 0.00991024, 0.00449657,-0.00413535,-0.01317594,-0.00969749, 0.00439714, 0.00958425, 0.01777211, 0.01137704, 0.02219065,-0.01498166,-0.01356702,-0.00181096,-0.0081499 , 0.01378792"
Prowers Colorado,"-0.00231011,-0.06938214,-0.01200245,-0.00054437, 0.00893172, 0.00126248, 0.02414431,-0.02192869, 0.01555217, 0.03317883,-0.01597522, 0.02845338,-0.01917361,-0.01020475, 0.03721165,-0.00376858, 0.01536971, 0.03173711,-0.00743886,-0.00507906,-0.0068599 , 0.03121176,-0.00514443, 0.00980611, 0.00952224,-0.00820878,-0.01635041, 0.0257254 ,-0.01290362,-0.01317206,-0.00380854,-0.00773589,-0.00980058,-0.00803567,-0.0019283 , 0.0014664 ,-0.00284198,-0.01364221,-0.01207592,-0.01254716,-0.01316128, 0.0185985 ,-0.00906252,-0.00229689,-0.01069621,-0.00724811, 0.00241979,-0.01883039,-0.01420254,-0.00361002"
Pueblo Colorado," 0.03155571,-0.04362607,-0.00949294,-0.0626862 ,-0.01932324,-0.00537113,-0.02485596,-0.0133543 , 0.02584424,-0.00601193,-0.0162471 ,-0.01139583, 0.01774038, 0.0162447 , 0.02851942, 0.0080338 , 0.00348009, 0.00679147,-0.00860166,-0.01019538, 0.01345708, 0.01027013, 0.01130332,-0.01226432, 0.02602023,-0.02789674, 0.00189193, 0.00063704,-0.00492614, 0.01840303, 0.02046076,-0.00355271, 0.00228262,-0.02327607, 0.00685327,-0.01294857,-0.0145036 , 0.01041758,-0.00519264,-0.00705893,-0.00611306,-0.02180124,-0.00377692, 0.00186029, 0.00713912,-0.00942762, 0.00068627, 0.00065968, 0.01428696, 0.00578697"
Pulaski Arkansas," 0.21494138,-0.00366299,-0.0667792 , 0.01954846,-0.01308767, 0.02708339,-0.02056289,-0.01972491, 0.0030848 ,-0.03059131,-0.02558524,-0.01259022,-0.01679585,-0.01585486, 0.00936474,-0.02474137,-0.02677947,-0.00411438,-0.01331693,-0.01681672, 0.00144555, 0.01939827,-0.02102553,-0.00566703,-0.01234338,-0.00902564,-0.00531015, 0.00095054,-0.00040925, 0.02040581,-0.01666165, 0.01358658,-0.00068659, 0.00111675, 0.00886477,-0.00494502,-0.00647322,-0.00353447, 0.00214781, 0.00685068, 0.00372897,-0.00981885, 0.01442518,-0.02027721, 0.00425553,-0.00351427,-0.01185534, 0.00836022, 0.00583413,-0.00514901"
Pulaski Georgia,"-0.0471388 , 0.0034876 , 0.01772366, 0.05160007, 0.07095942,-0.00148269, 0.00209124,-0.0275261 ,-0.00212281, 0.00308277,-0.04307139, 0.01969412, 0.01301301, 0.02270529, 0.01402002,-0.02210661,-0.00460867,-0.03286105, 0.02330018,-0.00121163,-0.00813088, 0.00081559,-0.0075675 , 0.00292154,-0.0208292 ,-0.01821096, 0.01778524, 0.00336479, 0.01633205,-0.02025912,-0.00304819,-0.01061497,-0.00050695,-0.01181617, 0.00027568,-0.02098111,-0.01573354,-0.00423684, 0.00522381, 0.01862968,-0.00039791,-0.03288035, 0.01242293,-0.02128958,-0.00513948,-0.00375007,-0.01132336, 0.00419743, 0.01190441, 0.00496722"
Pulaski Illinois,"-3.4740965e-03,-4.4089697e-02, 1.1135892e-02,-2.1278739e-02, 1.1919045e-02,-1.1499108e-02, 2.6934317e-03, 3.4254860e-02, 1.2937799e-02,-1.4323644e-02, 4.9387691e-05,-2.7631709e-02, 5.4530343e-03, 5.4434403e-03, 1.1352752e-02,-3.0819548e-03,-1.3830296e-03,-2.6648159e-03, 4.5681200e-03,-4.2189653e-03, 6.0371361e-03,-5.5818437e-03, 8.3387853e-04, 1.2732624e-02, 8.2635516e-03,-2.7679387e-03,-1.5064255e-02,-1.1103472e-03,-2.5974676e-05, 1.6500237e-03, 2.4242882e-02, 1.1779812e-02,-6.9557870e-04, 1.1338453e-02, 1.0017480e-02, 8.8605676e-03, 2.1705395e-03,-2.0160608e-04, 1.0418183e-03, 1.2568232e-02,-3.6686796e-04,-4.5385179e-03, 1.0633710e-02,-9.2208758e-03, 3.7032722e-03,-1.0448823e-02,-3.4106781e-03, 3.6050859e-03, 3.7660964e-03,-1.7568727e-03"
Pulaski Indiana,"-1.3641894e-02, 2.5341932e-02, 1.1214107e-02, 3.4018245e-02,-1.5754754e-02, 1.6142122e-02,-1.8436098e-03, 2.1674849e-02, 3.3391616e-03, 1.3783189e-02, 2.7188269e-02,-1.2743093e-02,-1.6098835e-02, 6.8604131e-03, 5.5970480e-03,-1.6649924e-02, 6.2706051e-03,-5.8542611e-03, 4.8060822e-03, 2.0807287e-02,-2.7539218e-03, 7.2406549e-03,-7.5436602e-03,-3.6615077e-03,-5.4835500e-03, 1.7646357e-02,-1.6730903e-02,-2.1088306e-02, 2.5958945e-03, 1.1500945e-02, 6.3326523e-05,-3.4108781e-03, 6.8204133e-03,-1.1297935e-02, 7.7161952e-03, 7.2487341e-03,-5.3192703e-03,-2.0314176e-02,-1.8222872e-02,-1.6393501e-02, 5.5714329e-03, 2.1157214e-02,-5.5852621e-03, 7.2772042e-03,-4.0523517e-03,-9.7833257e-03,-2.3772700e-02, 1.2962482e-02,-2.2960026e-02, 7.6034646e-03"
Pulaski Kentucky,"-0.01273386,-0.00964839,-0.00794152,-0.01375396,-0.00313854, 0.00644634, 0.00203244,-0.00368447,-0.00765352,-0.00513575, 0.00410074,-0.0032498 , 0.0082618 , 0.0103285 , 0.0013627 ,-0.00981062,-0.01251028,-0.00208137,-0.00321121, 0.00087225,-0.00745227,-0.01656713,-0.00755651,-0.00797249,-0.00600846, 0.01987406, 0.00527131, 0.00114511,-0.01272524, 0.00856067, 0.00185771,-0.01137016,-0.00275349,-0.00238574, 0.00559867, 0.00906933,-0.00218222, 0.00512024, 0.00361541, 0.00825641,-0.00865872, 0.00331453, 0.00100116, 0.0070844 , 0.00037081,-0.01005908, 0.00650034,-0.00182823,-0.00439162,-0.00431272"
Pulaski Missouri,"-0.01879374,-0.02092274, 0.00509413, 0.02747084, 0.00656466,-0.00231715,-0.00560794, 0.00672461,-0.00182165,-0.00404961, 0.0112989 ,-0.0003356 ,-0.02043172, 0.00405168, 0.00142794,-0.00193811, 0.00364448,-0.00315397,-0.01561624, 0.00038455, 0.00728456, 0.00424889, 0.00098536,-0.00756745, 0.00134153, 0.00726219,-0.0147958 , 0.01169971, 0.00719309, 0.00325114,-0.01110397,-0.00295602, 0.00495139,-0.00605402, 0.00900715, 0.0067455 ,-0.00347899, 0.00185164, 0.00421463,-0.01356698,-0.00644989,-0.00382684,-0.00191034,-0.00401622,-0.00462354,-0.0017159 , 0.00078838,-0.00343146, 0.00179679,-0.00517579"
Pulaski Virginia,"-0.01430067,-0.07810932,-0.03632878, 0.03399905, 0.00017866, 0.00636795, 0.01350799, 0.0070987 ,-0.0063451 , 0.0314462 , 0.02863983,-0.00569693,-0.01821329, 0.00857753, 0.01036667,-0.00021032,-0.00318052, 0.0156759 , 0.00109125,-0.0138034 , 0.00250889, 0.00180253,-0.00148168,-0.00217146,-0.00698718,-0.01309194,-0.00074938,-0.00134655, 0.00314617, 0.00075224, 0.0152387 ,-0.00871573, 0.0015584 ,-0.00531992, 0.01161384,-0.0053176 ,-0.00093274, 0.01066919, 0.01747943, 0.00399947, 0.00046678, 0.00578832, 0.00274093, 0.00665457,-0.01146906, 0.01014292,-0.00538827, 0.00321716, 0.00132566, 0.00050742"
Pushmataha Oklahoma,"-0.04837665,-0.01352884,-0.0728149 ,-0.03525693,-0.00370856,-0.08614865, 0.03856437,-0.01903244,-0.01009841, 0.00919076,-0.03398266,-0.01827926, 0.020174  ,-0.00816754, 0.00412699, 0.00284258, 0.00532682,-0.0128408 ,-0.01702574,-0.00693835, 0.01459134,-0.00100762, 0.01711825, 0.01915164, 0.00260325, 0.01690794, 0.02089855, 0.00573742, 0.01007634, 0.0068303 ,-0.02352003,-0.0226894 , 0.01381425,-0.00165761,-0.01699926, 0.00427336,-0.02081572, 0.02176657,-0.00177056, 0.01232797,-0.01708397, 0.00386382,-0.0162317 , 0.00307901,-0.02398492, 0.00840829, 0.02125281,-0.0138977 , 0.0234551 , 0.01598223"
Putnam Florida,"-0.02007151,-0.05998108,-0.00456476, 0.03061287, 0.0382779 , 0.01482193, 0.01509603,-0.00436835,-0.00759225,-0.00540567, 0.01728217,-0.02519833,-0.01675489,-0.00368487,-0.01553909, 0.00644622, 0.01227206, 0.00680417,-0.00597966, 0.01046009, 0.00727044, 0.01602429,-0.00659317, 0.00189579, 0.00617849,-0.00509835, 0.00719159, 0.00276444, 0.00967882, 0.00979002,-0.01670498,-0.001239  ,-0.00629691,-0.00712427, 0.01055039, 0.01745521,-0.01367436,-0.00930483,-0.00596331,-0.0149755 ,-0.00776191, 0.01601254, 0.00934158,-0.01172845,-0.00417849, 0.0124713 ,-0.00947955, 0.00956793,-0.00838331,-0.00331916"
Putnam Georgia,"-0.0319211 ,-0.01282757, 0.0054679 , 0.00933573, 0.04141127, 0.00765139,-0.00313226, 0.01044474,-0.00567728,-0.03343608,-0.01129588,-0.0182508 , 0.00990818, 0.02245578,-0.0024261 , 0.01008517,-0.01577869,-0.02265899, 0.01710224,-0.00771188,-0.02231945,-0.00990232, 0.02382068,-0.00059795,-0.0169856 ,-0.01176354,-0.00942205, 0.00904579, 0.00536008,-0.00719389,-0.00187785,-0.00936829, 0.00523878,-0.0037165 ,-0.00703016, 0.00306948, 0.00462574,-0.00211314, 0.00252139,-0.00220074, 0.00336132,-0.0018866 ,-0.00369015, 0.00469875,-0.00087569,-0.00404566, 0.00099044, 0.0070937 ,-0.0104433 ,-0.00476801"
Putnam Illinois,"-0.01586811, 0.0721541 , 0.0375887 , 0.01179339,-0.03895643, 0.00706015,-0.04424565, 0.02274829, 0.0151422 , 0.07376414, 0.00368811, 0.00415406,-0.02490463,-0.02534065,-0.00015975, 0.00568397, 0.01621704,-0.01055212,-0.03053339, 0.02866935,-0.02110455, 0.01728136, 0.00609979, 0.00246459, 0.0164504 ,-0.00071912,-0.01048071,-0.00011372, 0.02186641,-0.00891874, 0.00431593, 0.0081178 , 0.02109849, 0.02362136,-0.00357277,-0.00971648,-0.02065895,-0.02724248, 0.00642327,-0.02373146, 0.01578557,-0.03058918,-0.01132   ,-0.01580493,-0.01196543,-0.00537752, 0.01005838,-0.00977978, 0.00960151,-0.00038259"
Putnam Indiana,"-3.7225354e-02,-2.3529673e-02,-1.8593065e-02, 6.8691522e-02, 1.8633604e-02,-3.9402354e-03, 3.0526252e-02, 2.9057831e-02, 9.5734084e-03,-4.3010088e-03,-3.4407774e-05,-5.9749233e-03,-2.9557813e-03, 1.1197704e-02, 1.6242117e-02, 6.3400734e-03, 2.1850124e-03,-1.2867096e-04, 5.9477403e-03, 1.3385967e-03, 3.9998195e-03, 7.1521397e-03,-4.0426441e-03,-6.2646619e-03, 5.1125837e-03, 1.2616985e-02,-5.2063987e-03, 5.2445955e-03, 2.7125934e-03,-4.0469808e-03, 1.2373383e-02, 1.2237162e-03,-3.7336287e-03, 9.4389329e-03, 1.7179014e-03, 6.1882683e-04,-6.9378810e-03, 9.3245953e-03, 1.3196278e-02,-1.4466129e-02,-3.2516024e-03,-8.7747974e-03,-1.0695394e-02,-3.0287735e-03,-9.1856765e-04,-4.7636912e-03, 6.7634853e-03, 1.1378179e-02,-1.8537730e-02,-1.2605832e-03"
Putnam Missouri,"-0.0516779 , 0.14798574, 0.01598185, 0.04278655,-0.06345054,-0.01783364,-0.01313342,-0.04035487, 0.06773   , 0.02881279,-0.03235917,-0.02406457,-0.08467349,-0.00280478,-0.01617473, 0.00184428,-0.00505213,-0.04216817, 0.03503445,-0.03724398,-0.00971177,-0.03848919, 0.01063273, 0.03072094, 0.00479436,-0.04641861,-0.01310649,-0.01520199, 0.02502316,-0.02987324, 0.015257  ,-0.03205176,-0.03110702,-0.02667801,-0.01199782, 0.00147672, 0.00429519,-0.0187874 , 0.01903975,-0.00239317, 0.0122332 , 0.04335681,-0.02513044, 0.02448944, 0.00521458, 0.02447119,-0.02964102,-0.0316121 , 0.00614242,-0.01421855"
Putnam New York,"-0.03690866,-0.0259004 ,-0.02021454,-0.04100207,-0.02815767, 0.01636284, 0.04887662, 0.02689668,-0.03118384, 0.01877861, 0.00590956,-0.01726243, 0.0223496 ,-0.00954529, 0.02168966, 0.03033761, 0.00104374,-0.00780625,-0.00016752,-0.00757403, 0.00158765,-0.00536728, 0.00065682, 0.01668781, 0.00862723,-0.00489108,-0.00469495, 0.01101433,-0.00490425,-0.00685791, 0.01518298,-0.00459933, 0.00181864, 0.02454257, 0.00968605,-0.00328573,-0.0161496 ,-0.00857884, 0.00431449,-0.01030321,-0.01362577,-0.00439999,-0.00305641,-0.00474541, 0.0008778 , 0.01166323, 0.00600444, 0.00445123, 0.01229185,-0.00449141"
Putnam Ohio,"-0.00162885, 0.0151937 , 0.0257704 , 0.02746573,-0.02407979, 0.00051371,-0.00566704, 0.0013496 , 0.00118669, 0.0186495 ,-0.00268521,-0.003903  ,-0.00996502, 0.00323782,-0.00266041, 0.00863423,-0.00662521, 0.00375678, 0.00020818, 0.00655897, 0.00907835, 0.00622399, 0.02332476, 0.0150109 ,-0.00551999, 0.00123736,-0.00841952, 0.00443645,-0.00378616, 0.01008802, 0.00190499,-0.00196429, 0.00990708, 0.01095006,-0.00721401, 0.00467574,-0.00786377, 0.00436023,-0.01223364, 0.00584262, 0.00209991,-0.00410299,-0.00197356, 0.01214342,-0.00291988,-0.00581655, 0.02160576,-0.00200431,-0.00253577, 0.00630459"
Putnam Tennessee," 2.8331347e-03,-5.1719416e-02,-9.5901340e-03, 6.9446573e-03, 2.0257700e-02,-9.9543734e-03,-1.2520274e-02, 9.1333492e-03, 1.1489821e-03, 1.0322904e-02,-1.3622519e-02,-6.9912383e-03,-1.1431340e-02, 6.2739835e-03,-1.5828101e-03, 8.1903571e-03,-4.6275603e-03, 3.0108783e-03, 4.2920286e-04,-1.7540211e-02, 1.4884599e-02, 3.7352538e-03, 1.0310421e-02,-7.7828728e-03, 9.8604886e-03,-1.6173366e-05, 7.2952616e-03, 9.6531846e-03,-3.8437939e-03, 8.5542267e-03,-5.4591075e-03,-8.0089597e-03, 1.2870488e-03, 6.8200245e-03, 6.4386469e-03,-1.2609072e-02,-1.0480997e-03, 1.1895488e-02,-8.7316812e-04, 1.0136157e-02,-4.6354029e-03,-6.4432560e-03,-3.4638175e-03, 1.9713333e-03, 6.3840933e-03,-6.6884989e-03,-4.6133013e-03, 8.5217468e-03,-4.0293490e-03, 5.5379169e-03"
Putnam West Virginia,"-0.03191885,-0.05911571, 0.00028897, 0.03690687,-0.01279326, 0.01424006, 0.02200803, 0.00568971,-0.0110491 , 0.01862545, 0.02925452,-0.00196554,-0.0376113 , 0.0016275 , 0.00937826,-0.02174922,-0.00351075, 0.01021462,-0.00444555, 0.00186569, 0.01325351, 0.00402428, 0.00160127,-0.0037612 ,-0.00287828,-0.00760402,-0.00868572, 0.00150021,-0.01149091,-0.00321229,-0.01187591,-0.00595894, 0.00239187,-0.0006385 , 0.00788118, 0.00135745, 0.01237542, 0.0039159 , 0.02206721,-0.01818005, 0.01601879, 0.0042469 , 0.0124272 , 0.0169385 ,-0.00150174,-0.0017678 ,-0.01479561,-0.01158601,-0.00455556,-0.0077203 "
Quay New Mexico,"-0.00756506,-0.00506609,-0.01755869, 0.01703999,-0.00268023,-0.02359336, 0.00065401,-0.01100545,-0.0072899 ,-0.00068908,-0.00642502, 0.01464694,-0.00188218,-0.02804241,-0.0073626 , 0.00472278,-0.01092808, 0.00492874,-0.01033936, 0.01294297, 0.02234383,-0.01137473, 0.01355025,-0.00103243,-0.00129687,-0.00701668,-0.0188938 , 0.00985668,-0.00115677, 0.01282341,-0.01571346, 0.00259644,-0.00289402, 0.01656486, 0.0105423 , 0.00615848, 0.00706288,-0.00176154,-0.00848124,-0.00261151, 0.02470337, 0.0144289 ,-0.0047937 , 0.00011536,-0.00704101, 0.00818906, 0.01332583,-0.02078836, 0.0029586 ,-0.0032809 "
Queen Anne's Maryland,"-1.7952951e-02,-2.2476144e-02, 6.9745472e-03,-5.5041327e-03, 8.8270791e-03, 6.0835358e-02, 2.1665387e-02, 1.6533619e-02,-2.9903719e-02, 1.5682103e-02, 2.6856299e-02,-2.5951978e-02,-1.4925873e-02,-1.2331418e-02,-2.8781078e-05, 7.5737364e-03,-1.0250102e-02,-4.3220376e-03, 3.6894020e-02, 7.4763419e-03, 1.1130363e-02, 1.7501951e-04, 3.1973717e-03, 1.6847905e-02,-1.5235420e-02, 5.4387776e-03, 1.9284656e-03,-3.0773890e-03,-1.1364935e-02,-5.0881505e-03, 5.7130973e-03,-1.3171528e-02,-1.2025286e-02, 2.2268524e-02, 2.7880324e-03,-9.8898970e-03, 1.9663877e-03, 1.8920824e-02, 5.6838836e-03,-6.9755543e-04,-5.3205981e-04,-1.0459567e-02, 1.7193923e-02,-7.0910039e-03,-1.7257052e-03,-1.4305653e-02,-7.1133818e-03,-4.0314635e-03,-1.0830417e-02, 1.0865467e-03"
Queens New York,"-0.02574661,-0.03894157, 0.0352748 ,-0.02767731,-0.07724614, 0.04607791, 0.00329701,-0.02825133,-0.01508162,-0.04809758, 0.02508922, 0.10553681,-0.00433963,-0.02576234, 0.08761401, 0.09108291, 0.06088515,-0.08761752, 0.09220499,-0.06684706, 0.05573228,-0.03176921,-0.01615765, 0.00046813,-0.08046357, 0.03097883, 0.10440495,-0.0002977 ,-0.0242761 , 0.01745206,-0.02946271,-0.00570438, 0.01856722,-0.00082135,-0.02339974, 0.03781767,-0.00131668,-0.02935239,-0.02577399,-0.01082621,-0.0338334 ,-0.0316819 , 0.03863693,-0.03251506, 0.01042338,-0.00911475,-0.02336246,-0.00841048, 0.00698744, 0.02572105"
