county,embedding
Albany Wyoming," 5.19423671e-02,-3.36913988e-02,-2.32497212e-02,-1.28961829e-02, 1.46701615e-02, 3.49222831e-02,-1.20863533e-02,-4.36735246e-03,-7.95126613e-03, 3.25861014e-02,-4.09476133e-03, 1.86172891e-02, 3.97230545e-03, 1.25211095e-02,-1.72965825e-02, 5.55693696e-04, 3.89360357e-03, 2.44119372e-02, 6.51030522e-03, 2.10773805e-03, 1.50953524e-03,-1.01831434e-02, 1.06273284e-02,-1.83627813e-03,-5.39868511e-03, 1.50175486e-03,-5.71857113e-03,-2.97178025e-03, 2.61453039e-04, 2.74211907e-05, 4.39872919e-03,-1.42739911e-03,-6.59198733e-04, 8.62501282e-03,-2.82973400e-03, 7.58315949e-03, 5.00153657e-03,-2.05709413e-03, 3.83003819e-04, 9.33042145e-04, 9.02912172e-04,-3.61288083e-03, 5.52641635e-04, 2.68812664e-03, 1.63824158e-03,-2.17716512e-03,-5.11282869e-03, 2.19213241e-03,-1.85672683e-03,-6.69142755e-04"
Albemarle Virginia," 0.02415618,-0.01541121,-0.00286943,-0.00035772, 0.01543438, 0.00321234, 0.02381701, 0.01894243, 0.00516086, 0.01054725,-0.00554105, 0.03053366, 0.00510507,-0.01133315, 0.00189043,-0.01158563,-0.0016741 ,-0.0017982 , 0.00182091, 0.0009409 ,-0.01002987, 0.00498036,-0.0044902 , 0.00932345,-0.01335114, 0.00217422, 0.00394672,-0.00598644,-0.00407039,-0.00143816,-0.00524132, 0.00162685, 0.00110302, 0.00092861,-0.00193952, 0.00163255, 0.00037312,-0.0020654 ,-0.00265461,-0.00475067,-0.00160094, 0.00520349,-0.00360967,-0.00320519,-0.00194942, 0.00178331,-0.00043721, 0.00568768, 0.00060001,-0.00093164"
Alcona Michigan," 1.6813724e-01, 9.0616465e-02,-4.2032290e-02,-7.3031068e-02, 4.9844203e-03, 3.6810677e-02,-2.7329999e-03, 1.4626157e-02,-2.5655942e-02, 5.7871267e-02,-5.2334186e-02,-4.2934038e-02,-1.7741838e-02,-9.4819494e-04, 1.0760002e-02,-1.4255532e-02,-4.9991491e-03,-1.7199204e-03, 8.6097447e-03, 1.6608599e-03, 6.9774839e-04, 1.9008489e-03,-2.0840464e-03,-4.9140053e-03,-4.1842653e-04,-2.8065671e-03,-4.2161755e-05,-1.5158587e-03,-1.0908408e-03, 1.3940089e-03,-2.3216978e-04,-1.8196346e-04,-4.1820761e-04,-1.2606221e-03, 1.5755197e-04,-4.0102814e-04, 1.0595574e-03,-1.3273039e-04, 8.4670453e-04, 9.5744326e-04,-5.8501458e-04,-8.0410049e-05,-7.1736163e-04, 1.0251569e-03, 7.5173180e-04, 5.9460249e-04,-3.8286674e-04, 2.2424459e-04, 3.5536394e-04,-1.4725812e-04"
Alcorn Mississippi,"-3.2615315e-02,-1.4129708e-02,-4.3674350e-02, 1.8789921e-02, 5.8060821e-02, 1.5537981e-02,-2.0754891e-02, 8.6283535e-03,-4.8263215e-02,-1.3598783e-02,-1.5898637e-02, 1.4655621e-02,-3.1333489e-03, 1.8717917e-03,-7.6443456e-07, 1.1140720e-02,-1.4148291e-02, 3.6155342e-04, 7.6189736e-04, 1.1697444e-02, 9.0729343e-03, 3.0934424e-03, 3.8838084e-03,-3.0545706e-03,-1.0801084e-02, 1.3417731e-03,-2.3279143e-03,-2.6007912e-03,-5.2095461e-04,-1.1925879e-03, 3.7623234e-03,-2.7734297e-03,-5.4943003e-03,-3.2984158e-03,-1.3235455e-03, 7.9089985e-04, 1.1469746e-04, 5.1409798e-04, 6.9013762e-04, 1.0425142e-03,-6.4080808e-04,-5.2905285e-05,-1.5400145e-03,-1.5584629e-03,-1.5363272e-03, 1.0170000e-04, 1.4639043e-04, 3.0095808e-04,-4.4844366e-04,-6.8492640e-04"
Aleutians East Borough Alaska," 2.72035003e-01,-1.05666898e-01, 8.16190839e-02, 3.58680934e-01, 1.35587394e-01, 1.63834825e-01, 1.91459239e-01,-2.08753571e-02, 2.41466150e-01, 2.13724375e-01, 3.82056721e-02, 4.06734318e-01,-1.44580632e-01,-1.81263849e-01, 2.33756572e-01, 7.61300698e-02, 7.14144707e-02,-1.12916846e-02,-6.80293068e-02,-2.62982920e-02,-9.55124944e-03,-1.34581409e-03, 2.11737454e-02, 1.09492242e-02, 2.55731568e-02, 1.39314570e-02,-4.45130048e-03,-4.78623388e-03,-1.56228978e-03, 1.39955431e-03,-3.95465177e-03,-1.58072973e-03, 3.85325722e-04, 1.03072997e-03,-1.23029025e-02, 1.41184404e-02,-7.22139794e-03,-5.29212831e-03, 6.50324451e-04,-2.94395792e-03,-2.78388755e-03,-5.61035471e-04, 5.01610991e-03,-7.17490446e-03,-7.18903975e-05, 7.77916226e-04,-1.42821216e-03, 2.96959304e-04, 1.95508590e-03, 1.00970839e-03"
Aleutians West Census Area Alaska," 0.10319207,-0.07015133,-0.09186247, 0.13958822, 0.1085107 , 0.04358506, 0.03592649, 0.05410295, 0.05533823, 0.08896015,-0.04277501, 0.14430305, 0.01996645,-0.02908228,-0.14830671,-0.06080802,-0.13579744, 0.09367318,-0.05109941, 0.07867737,-0.12226947, 0.11253476, 0.00630126, 0.01036932, 0.14315182,-0.02267308, 0.02301965, 0.00884254,-0.02825619, 0.03431012, 0.01870766,-0.03412628, 0.02097242,-0.01153005,-0.01811866, 0.00804037,-0.00410717,-0.01030004,-0.00546304,-0.0067394 ,-0.00627121,-0.00225594, 0.0010771 , 0.00772635, 0.00344974, 0.00528059, 0.00071571, 0.00383963, 0.00411524,-0.00165156"
Alexander Illinois," 1.25036731e-01, 1.13506883e-01,-8.55906606e-02,-7.95260444e-02, 1.97239202e-02, 4.15410101e-02, 6.74216598e-02,-3.76584865e-02,-8.07726234e-02,-4.16231863e-02,-3.45580727e-02, 1.92210544e-02,-2.98546301e-03, 1.92812248e-03, 5.61417500e-03,-4.99740848e-03, 5.88445645e-03, 1.27600012e-02,-3.32180178e-03,-1.48925593e-03,-3.29054613e-03, 1.14030426e-03, 4.04108362e-03,-2.32350198e-03,-1.75563437e-05,-2.99614738e-04, 2.32001112e-04,-2.22692778e-03,-5.64239628e-04, 1.94458617e-03, 9.26732610e-04, 1.34210754e-03,-1.09907729e-03,-1.82696746e-03, 1.04212167e-03,-2.65159737e-03,-5.86942129e-04,-1.37984299e-03, 2.41804755e-05, 6.61209342e-04,-1.73472465e-04,-3.00048705e-04,-5.94617217e-04, 6.17648184e-04,-1.08806606e-04, 6.69989269e-04,-3.24576802e-04, 7.64191791e-05, 9.06466666e-05, 3.23653949e-05"
Alexander North Carolina,"-0.02954272,-0.04830626,-0.00643278, 0.01917855, 0.03949899, 0.00804021,-0.01059834, 0.00156635, 0.01513126, 0.01407313, 0.00222756, 0.04004291,-0.01034341,-0.01164041, 0.00019519, 0.00332311, 0.01290071, 0.00038183, 0.00658312,-0.00174148, 0.00026576,-0.00267525,-0.00156437,-0.00087236,-0.00810223,-0.00330498,-0.00603765, 0.00951087,-0.00348124, 0.00213377,-0.00417792,-0.00198323, 0.00648862,-0.01730852, 0.00279094,-0.00114473,-0.00309674, 0.00693354, 0.00660664, 0.01002426,-0.00589717, 0.00517265,-0.0026184 ,-0.00296053,-0.00276797, 0.00131887, 0.00103925, 0.00496889, 0.00121231, 0.00334305"
Alexandria city Virginia," 0.1201373 ,-0.05293163, 0.02318872, 0.05686892, 0.08183353, 0.01842739,-0.02124624, 0.02886705, 0.01283044, 0.02749188,-0.0072839 , 0.04597029, 0.02064689, 0.01625715,-0.0384717 ,-0.03238608,-0.00183015, 0.00775856, 0.00522983, 0.00572327, 0.00762236, 0.01082688,-0.01637372, 0.00148809,-0.01428083,-0.01562607, 0.01179696,-0.00636537,-0.01062197,-0.01656161,-0.01377069, 0.01274361,-0.00835028,-0.00315487, 0.00292567, 0.00023781,-0.02471873,-0.00667896, 0.00422083,-0.001808  , 0.00327732,-0.00742319,-0.00548464, 0.00176729,-0.0104452 , 0.00475885,-0.00028734, 0.00108355,-0.00052496, 0.00019329"
Alfalfa Oklahoma," 1.9647902e-01, 9.4399728e-02,-4.4842910e-02, 7.7603720e-02, 7.4477550e-03,-5.2697659e-02,-5.0310264e-03,-4.1801956e-02,-5.0597407e-02,-7.1834534e-02,-4.0708125e-02, 1.2442881e-02, 3.7093596e-03,-4.8555257e-03, 6.5796017e-03,-1.7047945e-02, 8.2707923e-04,-3.2989164e-03,-2.5035760e-03,-8.2182307e-03,-6.3625998e-03, 1.8198483e-03, 6.2400070e-03,-3.3137435e-03,-6.5959425e-04,-2.5145952e-03, 4.3335045e-04,-8.9792337e-04,-1.7186350e-03, 9.1753172e-04, 6.4508268e-04, 1.3064295e-03, 1.0919353e-03,-7.7763922e-05,-1.3501193e-04,-8.1862783e-04, 1.7604373e-04,-3.4116150e-04, 3.2605295e-04, 4.7700206e-04,-2.2199010e-05,-1.2875044e-04,-9.6379238e-04,-3.7118513e-04, 1.7513876e-04, 5.1530631e-04,-9.9320139e-05,-3.0365269e-04,-2.9922597e-04,-1.3434797e-04"
Alger Michigan," 1.0668764e-02, 2.3803908e-02,-2.9895723e-02,-3.8888961e-02,-7.1583358e-03, 2.3983892e-02, 1.2168350e-02,-7.8925351e-03,-2.2447586e-02, 3.3543944e-02,-6.1535402e-03,-3.0305076e-02,-1.1550673e-02, 1.3462295e-03,-7.2533293e-03, 8.9654541e-03, 1.1496962e-02, 1.3764951e-02,-9.0873465e-03, 1.5015207e-03,-3.9935415e-03,-1.9699812e-03, 9.3389135e-03,-1.8592045e-03,-1.2834553e-03,-6.6325604e-03, 1.4778104e-02,-7.1463892e-03, 1.3731068e-02, 4.9602129e-03,-9.8989233e-03, 1.9403035e-03, 4.8241713e-03, 4.9529615e-04,-4.1313004e-03,-1.5173384e-03,-1.8907732e-03, 1.6357705e-04, 4.4734869e-03, 3.2258133e-04,-2.4303567e-05,-1.5838414e-03, 6.4980146e-04, 1.2521876e-03,-1.7085883e-03,-3.0059781e-04, 2.4278790e-03,-2.6550186e-03,-1.5367471e-03, 1.0527765e-03"
Allamakee Iowa," 0.04583561, 0.03659698, 0.04434812, 0.0199432 ,-0.04717065, 0.03279032,-0.02762636, 0.00747979, 0.03088246,-0.02836557, 0.04694427,-0.00723443,-0.00862828, 0.00839588, 0.00078865,-0.00153404, 0.01343668, 0.0182572 ,-0.00819494, 0.00199511,-0.00493218, 0.00485005,-0.00015214,-0.00457218, 0.00095778, 0.00333282,-0.00441211,-0.00118354,-0.00206741,-0.00212559, 0.00146997, 0.00441489, 0.00101812, 0.01261679,-0.00827564, 0.00407143,-0.00497206, 0.00942565,-0.00249676, 0.00317391, 0.0003501 , 0.00147378, 0.00057255, 0.00096962,-0.00111285, 0.00064677,-0.00127244, 0.00026878,-0.00109157,-0.00063123"
Allegan Michigan,"-0.03494181,-0.00696444, 0.00710511,-0.01118877,-0.0102804 , 0.04421539,-0.04708209,-0.02377697,-0.00821375, 0.0078205 , 0.00097507,-0.01524696,-0.00222876,-0.00449381, 0.00267198, 0.01134956,-0.00189358,-0.0003053 ,-0.00367243, 0.01244012,-0.0004673 ,-0.00131373,-0.00156038,-0.00069186,-0.00218153,-0.00392708,-0.00908723, 0.01415288, 0.00373893,-0.00121585,-0.00044308, 0.00013726, 0.00480125,-0.00371036, 0.00133974,-0.00011934, 0.00078209, 0.00330628, 0.00174576,-0.00335787, 0.00020115,-0.000494  , 0.00070182,-0.001641  , 0.00013727, 0.00123062, 0.00015424, 0.00045876, 0.00030192,-0.00071014"
Allegany Maryland,"-9.63467509e-02, 2.60781609e-02, 1.46316085e-02, 1.24126989e-02,-4.41722199e-03, 6.56506512e-03,-7.68741407e-03, 7.41964206e-03, 2.31072120e-02,-1.11957984e-02, 2.55420152e-02, 6.44687796e-03, 1.38196610e-02,-8.06354359e-03,-5.34207188e-03,-8.27170163e-03,-4.75524273e-03,-8.52867495e-04, 1.87629387e-02,-9.03746171e-04, 3.05081904e-03,-8.62804800e-03,-2.92412844e-03,-4.40820586e-03, 3.91371921e-03, 1.00734178e-03, 8.90430529e-03,-3.57935700e-04,-5.83420834e-03,-4.47983010e-04, 1.71121501e-03,-4.95630025e-04, 7.20995013e-04, 1.20105722e-03, 4.33676876e-03,-7.89215881e-03, 8.64986237e-03, 3.49608366e-03,-6.10550353e-03, 3.80821200e-03,-7.58487149e-04,-1.78481732e-03, 2.57631042e-03,-8.00309586e-04,-7.22979079e-04, 2.36691949e-06, 2.92678457e-03, 6.53216557e-04,-2.45119864e-03, 9.56769727e-05"
Allegany New York," 0.03283205, 0.03635222, 0.00262375, 0.00599014, 0.00302982, 0.00625594,-0.01582506,-0.02884183, 0.00801203, 0.03848003, 0.02712306, 0.01921363,-0.01015806,-0.01443525, 0.01546607, 0.00288401,-0.00152682, 0.002552  , 0.00934622,-0.00173523,-0.00427947, 0.00207721,-0.00507561,-0.00493741, 0.00037862, 0.00064579,-0.00305935,-0.00406533,-0.00120844, 0.0018263 ,-0.00023039, 0.00184176, 0.00440897, 0.00343012,-0.00105736,-0.00154606, 0.00139412, 0.00665748,-0.00304754, 0.00454096,-0.00100981,-0.00011789, 0.00057689,-0.0009862 ,-0.0016995 , 0.00042869, 0.00134317, 0.00095891,-0.00148496,-0.00035381"
Alleghany North Carolina," 1.13646001e-01,-9.98417567e-03, 6.41587609e-03, 7.77298510e-02, 3.56446300e-03, 3.82715017e-02,-7.09583145e-03,-2.78672017e-02,-8.40202626e-03,-2.71741394e-02, 3.61556769e-03, 2.30487175e-02,-3.73244751e-03,-5.35573308e-05,-1.22094145e-02,-1.30384117e-02, 1.98174100e-02,-6.52468437e-03,-1.60734002e-02,-3.72549891e-03, 2.68604048e-03,-9.69861913e-03, 4.45358083e-03,-5.90173854e-03, 1.23854792e-02, 1.04751857e-02,-7.82688335e-03, 9.58472304e-03, 7.19263963e-03, 3.90943512e-03,-6.17693458e-03,-9.03993752e-03,-3.94073874e-03,-5.53140277e-03, 1.00566186e-02, 4.49068937e-03, 3.21230455e-03,-8.00164067e-04, 7.62916752e-04, 2.49567232e-03, 1.57124382e-02, 5.68361999e-03,-4.05640714e-03, 7.07395514e-03,-8.39810818e-03, 8.27377662e-04,-5.88904088e-03,-2.11120420e-03,-8.03305395e-03, 6.05787674e-04"
Alleghany Virginia,"-1.6608424e-02,-3.7483029e-02, 1.2294444e-02,-2.7346781e-02,-6.8708259e-04, 1.5014909e-02,-1.7960234e-02, 2.8433545e-02, 1.9668620e-03,-8.2634384e-04, 7.5714593e-03, 2.2512250e-02,-1.6848568e-02,-2.8922537e-03, 2.6032895e-02, 2.3747908e-03,-3.7675779e-03,-3.1141581e-03, 3.6836229e-03,-2.9010188e-03,-4.5884401e-03,-3.9508997e-04, 6.1294646e-03,-4.8627807e-03,-9.6595503e-04, 1.8907678e-03,-9.4414095e-04,-1.6196688e-03,-1.7469540e-03, 2.4909414e-03, 3.3276610e-03,-5.0583255e-04, 1.6333896e-03, 3.3968975e-04,-3.0238160e-03, 1.8039981e-03, 2.2948635e-04,-1.1992865e-03,-3.5498208e-05,-4.4640864e-04, 2.0705730e-04,-2.8279872e-04, 8.1766525e-04,-5.3869095e-04, 4.6109178e-04, 3.1744415e-04,-5.1889565e-05,-3.0843873e-04, 4.6766094e-05,-1.6287605e-04"
Allegheny Pennsylvania,"-3.71568315e-02,-3.06388009e-02, 1.48688585e-01,-1.49679631e-01, 2.19473153e-01,-1.60402000e-01,-7.75678456e-02,-3.34737152e-02, 5.21984417e-03, 2.80197673e-02,-3.41378227e-02,-3.69418599e-02,-9.38171986e-03, 8.79177533e-04, 3.29338899e-03,-1.32248765e-02,-1.69635133e-03, 8.63795076e-03,-1.30356932e-02,-1.73646919e-02, 4.47861571e-03, 9.44629963e-03,-2.87515228e-03,-2.50084465e-03,-4.19242447e-03,-2.55643041e-03,-6.94059255e-03,-3.22276959e-03,-4.41360939e-03,-3.19473515e-03, 4.12967434e-04,-3.59447720e-03,-1.08061871e-03,-2.77506490e-03, 2.04663826e-04, 9.42035229e-04, 5.33919432e-04,-8.30409699e-04, 2.29003583e-03,-6.37212943e-04, 1.64486154e-03, 4.42573597e-04, 2.13501742e-03,-3.24004539e-03, 3.85821844e-03,-4.26143687e-03,-4.46261652e-03, 1.96382846e-03,-2.92467489e-03, 1.59805815e-03"
Allen Indiana,"-1.1665046e-01,-1.1097089e-02, 6.8900079e-02,-5.3882811e-02, 3.2118648e-02,-4.4119641e-02,-4.0157188e-02,-2.3792975e-02, 3.7927164e-03, 1.0551224e-02,-1.5700826e-02,-2.2200843e-02,-7.6084067e-03, 1.6359151e-03, 2.9005813e-03,-1.0232671e-02, 1.6201664e-03,-7.3630768e-03,-5.7114789e-04, 3.4565013e-04,-3.7399582e-03, 9.7170996e-04,-3.9058076e-03,-3.1347708e-03,-5.4895709e-04,-1.9616904e-03,-4.3461588e-03,-3.8043943e-03,-8.6579402e-04, 1.2900559e-03, 2.7226296e-04, 5.0462253e-04,-2.7091210e-05,-2.4514983e-03, 2.2508434e-04,-1.8673772e-03,-7.5874740e-04, 2.1059276e-03,-2.3889204e-03,-1.8713693e-03,-7.3389354e-04, 1.5069240e-04,-2.0387508e-03, 2.8637631e-03, 3.1121105e-03,-5.6299771e-04,-6.0301082e-04,-3.9277886e-04, 5.1478361e-04, 2.5736654e-04"
Allen Kansas," 2.41645742e-02, 9.77581143e-02,-4.17676941e-02, 6.19987659e-02,-3.87801416e-02,-4.26176451e-02, 8.44362774e-04,-2.19631027e-02,-8.89669731e-03, 3.85432621e-03,-5.38320420e-03, 4.13310062e-03, 7.70197343e-03,-9.33242589e-03,-2.77956540e-04, 3.45819071e-03, 3.14193382e-03,-5.95391728e-03, 6.12498261e-03, 1.19725363e-02, 7.25936331e-03,-7.56138237e-03,-1.56331509e-02, 4.78824275e-03, 8.89435783e-03, 4.00426891e-03, 5.67120593e-03, 2.06631212e-03, 4.68774792e-03,-3.76241934e-03, 5.09166811e-03,-5.31706121e-03,-3.01816803e-03, 2.75042164e-03, 1.25779840e-03,-1.47829577e-03,-2.65022798e-04, 2.90984790e-05, 3.06082802e-05,-9.54121992e-04,-1.50396093e-03, 2.17086636e-04,-5.60170331e-04, 1.08539614e-04,-3.85680949e-07,-5.11265302e-04, 6.42809537e-05, 4.10249573e-04, 2.05848017e-04,-1.21073499e-04"
Allen Kentucky,"-1.2034462e-02,-2.9694488e-02, 1.2003008e-03, 3.1278726e-02,-1.5241942e-02, 5.4968517e-02,-5.5666431e-04,-2.5876582e-02,-4.7954870e-03, 2.8110355e-02,-1.9268822e-02, 1.2181404e-03,-1.3644280e-03,-8.8806190e-03, 2.5350781e-05,-1.3275363e-02, 2.6311567e-03,-1.3862696e-03, 9.4831344e-03,-6.1273053e-03,-2.7617398e-03,-4.9149883e-03, 4.6333899e-03, 5.1336735e-03,-1.9895019e-04, 1.2484407e-02, 4.9324380e-03, 8.9787031e-03, 9.3516931e-03,-7.5081447e-03,-4.6616104e-03,-1.1764705e-02, 7.8356853e-03, 5.4694596e-04, 2.2552947e-03,-6.8512913e-03, 4.0878900e-03, 2.3480770e-03,-8.3211353e-03,-8.4179235e-05, 8.3667302e-04,-3.1301507e-03, 4.2544678e-03,-8.4208086e-04, 2.7742577e-04, 5.0739036e-05, 2.8735490e-03, 3.2331453e-05,-2.3587202e-03, 9.5702306e-04"
Allen Ohio,"-1.7789145e-01,-7.9545446e-02, 1.0762294e-02,-2.9234704e-02,-2.7356945e-02, 3.1297624e-02,-1.6184485e-02, 1.0659163e-02,-1.9534868e-03, 3.2007352e-03,-1.7998555e-03, 1.6539192e-02, 5.4073250e-03,-7.3531275e-03, 7.6335385e-03,-6.7201117e-03,-8.3938092e-03, 2.4676151e-03, 1.6391955e-02,-7.1747694e-03,-6.1076544e-03,-5.1250192e-03, 3.2528138e-03,-2.7668325e-03,-5.5179191e-03, 3.3690408e-03, 2.5959550e-03,-2.5692934e-03, 3.3587094e-03,-1.7682228e-03, 7.8699449e-03,-3.1676353e-03,-6.1533344e-04, 3.8388441e-03,-6.6372723e-04,-1.6122048e-03, 4.3511693e-03,-1.7866350e-03,-4.5536840e-03,-8.0065959e-04, 1.5361903e-03,-5.4905313e-04, 3.0044811e-03,-1.6610181e-03,-4.0104083e-04,-1.6201241e-04, 1.5637751e-03,-4.6927258e-04,-1.5450183e-03,-4.5423636e-05"
Allen Parish Louisiana," 5.2536994e-01,-8.2122013e-02,-6.2129494e-02,-1.2293171e-01,-3.2396358e-02, 2.8796101e-03, 8.8096978e-03, 4.4371150e-04, 9.7598461e-03, 3.1315265e-03, 6.3516432e-03,-1.4001585e-02, 3.4845741e-03,-5.8525857e-03,-1.8119467e-02, 1.4581018e-02,-3.1940192e-03,-2.4467448e-02,-8.1429044e-03,-6.1352164e-03,-6.4628930e-03, 8.4874337e-05,-1.7763511e-03,-1.0213523e-02,-1.4048212e-04,-7.6370006e-03,-3.0368548e-03,-7.7256234e-04, 1.7037621e-03,-2.4402104e-03, 4.6876986e-03, 5.2816560e-03,-4.4626538e-03, 2.5736319e-03,-3.0881488e-03, 1.9002613e-03,-1.9483099e-03,-2.0345983e-03,-3.3934671e-03,-1.0419402e-03,-6.5168180e-03, 4.8083453e-03, 3.8712395e-03,-1.5515237e-03,-3.8866056e-03,-7.5579481e-03, 4.9742754e-03,-2.6109023e-03, 1.0795919e-03, 2.4400947e-03"
Allendale South Carolina,"-4.13565971e-02, 1.03791550e-01,-2.09941715e-02, 2.42796447e-02, 4.78565181e-03,-2.20815148e-02, 1.06806345e-01,-1.86095722e-02, 4.43793610e-02,-1.77671015e-02,-7.24530732e-03,-1.98727008e-03,-4.68752347e-02, 3.26230042e-02, 8.23882129e-03,-1.53454801e-03,-5.39962901e-03,-2.45177858e-02, 6.61665224e-04, 3.25111300e-03,-6.95736986e-03, 7.31783919e-03, 3.45900655e-03,-4.27779648e-03,-2.05727899e-03,-1.16005912e-03,-5.85832400e-04,-8.93991615e-04,-3.02691525e-03, 2.10440857e-03,-6.46047236e-04,-1.24226755e-03, 7.82183124e-05,-1.00789417e-03,-1.24879275e-03, 7.00506207e-04, 5.05050295e-04,-8.13063598e-05, 5.71992787e-05,-1.16268639e-04,-2.45313946e-04,-3.40586295e-04, 1.74539426e-04,-8.13571038e-04, 6.88110478e-04, 3.60298436e-04,-1.97077301e-04, 4.82052303e-04, 4.90373022e-05, 7.12257679e-05"
Alpena Michigan,"-0.00787528, 0.04326541,-0.01486466,-0.03182213,-0.03735055, 0.01460149,-0.000973  , 0.03687347,-0.00335097, 0.01086964,-0.01246793,-0.00314526,-0.00090543, 0.00778566,-0.00474875, 0.00080326, 0.01148351, 0.00596397,-0.00645898,-0.00221508, 0.00096952,-0.00819516,-0.00916869,-0.00267128,-0.00650579, 0.00128962,-0.00314263, 0.00656608, 0.00406285, 0.00903063,-0.00378297, 0.00874249, 0.0031149 ,-0.00526536, 0.00579146,-0.00286756,-0.00120886, 0.00366223, 0.00200643,-0.00651166, 0.00026574, 0.0016445 ,-0.00337001, 0.00120945, 0.00428137,-0.00221566, 0.00142236,-0.00294253, 0.0002977 , 0.0018354 "
Alpine California," 0.09779947,-0.0438096 , 0.04209672, 0.03726942,-0.0369804 ,-0.02249881,-0.006814  ,-0.01905013,-0.00540416,-0.02061867, 0.01324905,-0.0080257 , 0.01298378,-0.00328464,-0.01593902,-0.0038617 , 0.00211251,-0.00182565, 0.02095388,-0.00245048, 0.00392682,-0.00057229, 0.00217728,-0.00879034, 0.00437262, 0.0042072 , 0.00414328, 0.00764265,-0.00271851,-0.0005743 ,-0.00398336, 0.00555579, 0.00192601, 0.00073316, 0.00234948,-0.00338867,-0.00014151,-0.00143278,-0.00495518,-0.0013768 , 0.00259185,-0.00294073, 0.00062211,-0.00140283,-0.00068151, 0.00168041, 0.00162243, 0.00039597,-0.00094034, 0.000563  "
Amador California," 0.1362377 ,-0.01662573, 0.06056311, 0.09221125,-0.00226559, 0.03556544,-0.02441187, 0.01564239, 0.0019451 , 0.00626233,-0.00813565, 0.020788  , 0.00677263,-0.00639238,-0.01359164,-0.00592585,-0.01107397, 0.00358681,-0.00786547, 0.00671305, 0.02011828, 0.00585946,-0.00546779,-0.00147751, 0.01067911, 0.01075569,-0.00055254,-0.00788669, 0.0045978 , 0.00077478,-0.00262048,-0.006607  ,-0.00441195,-0.00066857,-0.00329618, 0.00059178, 0.00166282,-0.00204923, 0.00171626,-0.00292079,-0.00060237,-0.004246  , 0.0015215 , 0.00130697, 0.00029457, 0.00146806, 0.00155346,-0.0002991 , 0.00044936, 0.0007647 "
Amelia Virginia,"-4.3237410e-02,-1.9463558e-02, 1.1559489e-01, 2.7253421e-02,-3.9167229e-02, 7.1936935e-02, 3.8908462e-03,-4.0192056e-02,-5.1003419e-02,-1.9699873e-02,-1.6820619e-03, 8.8910302e-03,-8.4414529e-03,-9.6814139e-03, 1.8881338e-02,-1.2778167e-03, 6.5179220e-03,-3.3788623e-03,-1.1930069e-02,-3.3944796e-03,-9.9366158e-03, 3.1886057e-03, 5.0807525e-03,-1.2109312e-03, 1.9430725e-03,-2.9184374e-03,-7.5869152e-04,-1.2836377e-03,-1.7210129e-03, 1.1851524e-03, 1.3940245e-03, 1.5356834e-03, 1.4157739e-04,-8.6561158e-05,-7.3243305e-04,-4.8998786e-06,-1.3864521e-03,-3.9683274e-04, 2.7687155e-04, 2.8361156e-04,-2.0865975e-04,-2.3538514e-05, 3.9692162e-04, 9.2947274e-05, 2.1392900e-04, 1.7260297e-04,-5.3913466e-04,-4.7085516e-05,-4.2065531e-05, 3.8606781e-04"
Amherst Virginia,"-9.54874903e-02,-8.74213129e-02, 4.62815166e-02,-2.32144631e-02,-4.45645712e-02, 7.05689378e-03,-1.48493983e-02, 2.10040472e-02, 7.12525041e-04,-1.49915954e-02,-9.48803220e-03,-1.24378838e-02,-3.65801924e-03,-1.26225464e-02, 1.12657426e-02,-1.95678184e-03, 1.32638523e-02,-8.40616506e-03, 6.04540168e-04, 2.43457587e-04,-3.57806915e-03, 6.93509728e-03, 1.37577672e-03, 5.43160550e-03, 1.91065110e-03,-6.15558238e-04, 5.37174055e-03, 2.45594769e-03,-7.60667026e-04,-2.54870183e-03, 6.98607834e-03,-4.62132879e-03,-1.12139729e-04, 2.43231840e-03, 6.95379626e-04, 1.34797549e-04,-1.85370445e-03, 2.56823521e-04, 4.14233102e-04, 1.01123944e-04,-6.36466022e-04, 5.18092769e-04, 1.00570463e-03, 3.62378283e-04, 6.35748438e-04,-5.09483856e-04,-4.05451399e-04, 7.93212312e-05,-1.53279136e-04,-8.83801404e-05"
Amite Mississippi," 1.12757362e-01,-3.18796523e-02,-2.23158356e-02, 2.96408031e-02, 7.74611458e-02,-5.27494252e-02, 6.63080206e-03,-4.16814610e-02,-3.83982919e-02, 1.33428425e-02,-2.81224977e-02,-5.88912033e-02,-1.47837633e-02,-6.10510353e-03, 4.34445404e-03,-2.28079464e-02, 6.60534203e-03,-2.89269956e-04,-2.39581103e-03,-3.37922922e-03,-4.93363710e-03, 1.85110618e-03, 2.33372301e-03,-4.85276757e-03, 1.37168128e-04,-6.11674273e-04,-3.09231132e-03,-2.17268616e-03,-2.13802024e-03, 9.65920408e-05,-4.10630368e-04,-5.50099823e-04, 4.63657518e-04, 4.22616693e-04,-1.13627146e-04,-2.49329925e-04,-3.18503357e-04,-2.10110476e-04,-1.91672530e-04, 5.96314203e-04, 6.13384618e-05,-8.20168570e-05,-1.00800826e-03,-3.90218920e-04, 5.05721138e-04, 2.89864838e-04, 4.68535745e-06, 1.51673114e-04, 2.42662572e-04, 2.24897725e-04"
