nationality,total_population,total_population_MOE_Appx,percentage
Fiji,44,162.8546926047752,0.0010781523213599616
Marshall Islands,252,389.735829980889,0.006174872385970689
Micronesia,330,445.9904717000851,0.008086142410199714
New Zealand,346,456.6740791748564,0.008478197799785155
Samoa,55,182.0769956398761,0.001347690401699952
"Other U.S. Island Areas, Oceania, n.o.s",291,418.8088318895211,0.007130507398085201
Albania,2022,1103.8946184617148,0.04954599985886005
Austria,1408,921.1912880779308,0.03450087428351877
Belgium,647,624.4746749744495,0.015853739816361255
Bulgaria,1413,922.825278304301,0.03462339159276422
Czechoslovakia,709,653.7092817573528,0.017372954451004837
Denmark,594,598.3522127371082,0.014555056338359483
Finland,237,377.95884313162566,0.00580732045823434
France,2349,1189.7958464307749,0.057558631883512505
Germany,16161,3118.9414733457816,0.3960004469431441
Greece,3472,1446.4380792703669,0.08507601954004061
Hungary,3174,1382.9899034236637,0.07777398790901179
Iceland,71,206.8724265813878,0.001739745791285393
Ireland,1557,968.7016097450938,0.03815189009903319
Italy,7929,2185.425586948171,0.19428794900143492
Netherlands,1276,876.9529518076664,0.03126641731943889
Norway,356,463.2262024356791,0.008723232418276055
Poland,4548,1655.3892844976306,0.11144174448966149
Portugal,414,499.5364774521334,0.010144433205523275
Romania,6185,1930.3195794628048,0.1515539115366219
Spain,1577,974.9025104047304,0.03864195933601499
Sweden,587,594.816298563099,0.014383532105415852
Switzerland,620,611.3065352382381,0.015192146346435825
"United Kingdom, n.o.s",5254,1779.187717631178,0.12874118855511907
England,5802,1869.628731888313,0.1421690856484204
Scotland,1227,859.9518843844629,0.030065747688833477
Northern Ireland,229,371.5251587327694,0.0056112927634416184
Yugoslavia,2079,1119.3430879951177,0.05094269718425819
Czech Republic,409,496.5108961732517,0.010021915896277827
Slovakia,360,465.8212474890126,0.008821246265672414
Bosnia and Herzegovina,2496,1226.4518090088982,0.06116064077532874
Croatia,2727,1281.9363340593743,0.06682094046246853
