cuisine,name
Kuwaiti,Kasai Teppanyaki Steak & Sushi House
Kuwaiti,Earls Kitchen + Bar
Kuwaiti,Skinny Duke's Glorious Emporium
Kuwaiti,JOEY Kelowna
Kuwaiti,SubCity Donair KLO
Kuwaiti,HONG KONG GARDEN RESTAURANT
Laotian,Bai Tong Thai Restaurant
Laotian,Zabb Thai Restaurant
Laotian,Thai Express
Laotian,Pick Thai restaurant
Laotian,T-ONE Asian Fusion Restaurant
Laotian,Satang Thai Cuisine
Laotian,Zabb Thai Restaurant
Laotian,Soy Asian Fusion Restaurant
Laotian,Basil Leaf Asian Fusion Restaurant - Highway 97 Noodle House
Laotian,Mad Mango Cafe
Laotian,Basil Leaf Asian Fusion Restaurant - Glenmore
Laotian,LVS Restaurant
Laotian,Humo Izakaya
Laotian,Hoang Gia Vietnamese Cuisine
Laotian,Pho Soc Trang Vietnamese Cuisine
Lithuanian,Leopold's Tavern Kelowna - Bernard
Malaysian,Mad Mango Cafe
Malaysian,Basil Leaf Asian Fusion Restaurant - Glenmore
Malaysian,Soy Asian Fusion Restaurant
Malaysian,LVS Restaurant
Malaysian,Thai Express
Malaysian,Mekong Restaurant
Malaysian,TAAZ RESTAURANT
Malaysian,Humo Izakaya
Malaysian,Dosa Crepe Cafe
Malaysian,Basil Leaf Asian Fusion Restaurant - Highway 97 Noodle House
Malaysian,Pick Thai restaurant
Malaysian,O-Machi Taiwanese Appetizer Bento House
Malaysian,Bai Tong Thai Restaurant
Malaysian,Hoang Gia Vietnamese Cuisine
Malaysian,Erica Jane Restaurant
Malaysian,Latin Fiesta
Malaysian,Salt & Brick
Malaysian,Cantina del Centro - Kelowna
Malaysian,Double J Hong Kong Fusion
Malaysian,JOEY Kelowna
Mongolian,Mad Mango Cafe
Mongolian,Asian Pear Buffet
Mongolian,Montana’s BBQ & Bar
Mongolian,Xing Yun
Mongolian,Basil Leaf Asian Fusion Restaurant - Glenmore
Mongolian,Sizzling Wok
Mongolian,Dragon King Restaurant
Mongolian,Golden Island Asian Cuisine
Mongolian,Mekong Restaurant
Mongolian,Basil Leaf Asian Fusion Restaurant - Highway 97 Noodle House
Mongolian,Wok Box - Kelowna
Mongolian,LVS Restaurant
Mongolian,Habibi Tapas Grill
Mongolian,Golden Chopsticks West Kelowna
Mongolian,Basil & Mint
Mongolian,Soban Korean Bistro
Mongolian,鸡蛋仔 Bubble Waffle Cafe - Kelowna
Mongolian,Bamboo Chopsticks Restaurant Express
Mongolian,Hoang Gia Vietnamese Cuisine
Nepalese,Everest Indian Restaurant
Nicaraguan,Latin Fiesta
Norwegian,OAK + CRU Social Kitchen & Wine Bar
Norwegian,Salt & Brick
Norwegian,Lakeside Dining Room
Norwegian,Krafty Kitchen + Bar
Norwegian,Earls Kitchen + Bar
Norwegian,Erica Jane Restaurant
Norwegian,Waterfront Wines Restaurant
Norwegian,Bouchons Bistro
Norwegian,King Taps Kelowna Lakeside
Norwegian,Moxies Kelowna Restaurant
Norwegian,Pür & Simple
Norwegian,Cactus Club Cafe Kelowna Yacht Club
Norwegian,Old Vines Restaurant @ Quails' Gate Winery
Norwegian,My Neighbourhood Restaurant
Norwegian,Okanagan Street Food
Norwegian,Skinny Duke's Glorious Emporium
Norwegian,Cactus Club Cafe Banks Road
Norwegian,La Bussola Restaurant
Norwegian,Roma Nord Bistro
Norwegian,West Coast Grill & Oyster Bar Kelowna
Pakistani,TAAZ RESTAURANT
Pakistani,USTAAD G76 KELOWNA
Pakistani,Pakwaan Restaurant
Pakistani,Hot Pot Grill Authentic Indian Cuisine
Pakistani,Shambhu's Spice House Cuisine of India | Indian Restaurant in Kelowna
Pakistani,Royal Punjab Indian Restaurant
Pakistani,Bunk House Desi Junction bar & pizza
Pakistani,Fusion Express
Pakistani,Originally Desi's
Pakistani,Samosa Place
Pakistani,New Punjab Sweets & Restaurant
Pakistani,Dawett Fine Indian Cuisine
Pakistani,Chutney Cuisine of India
Pakistani,MADE IN INDIA RESTAURANT
Pakistani,Pita Land Shawarma - Kelowna (Opening Soon)
Pakistani,MADE IN INDIA RESTAURANT
Pakistani,Basha Donair & Shawarma Kelowna
Pakistani,Subcity Donair - Bernard Ave
Pakistani,Garcha Bros Meat Shop & Poultry
Pakistani,Tiffin India's Fresh Kitchen
Panamanian,Latin Fiesta
Paraguayan,Habibi Tapas Grill
Philippine,Flipside Filipino Cuisine
Puerto Rican,The House of the Caribbean
Puerto Rican,Salsa & Sabor
Puerto Rican,Latin Fiesta
Puerto Rican,Soul de Cuba Cafe
Puerto Rican,Hector's Casa
Puerto Rican,Tutt Street Tapas + Wine
Puerto Rican,The Keg Steakhouse + Bar - Kelowna
Puerto Rican,Habibi Tapas Grill
Puerto Rican,Fiesta Del Sol
Puerto Rican,TAMM Mexican Restaurant
Puerto Rican,Cantina del Centro - Kelowna
Puerto Rican,Okanagan Street Food
Puerto Rican,Quesada Burritos & Tacos
Puerto Rican,Salt & Brick
Puerto Rican,Maestro's Mediterranean Restaurant and Terrace
Puerto Rican,Curious Cafe
Puerto Rican,The Fixx Cafe
Puerto Rican,micro bar & bites
Puerto Rican,Frankie We Salute You!
Romanian,Maestro's Mediterranean Restaurant and Terrace
Saudi Arabian,Subcity Donair - Bernard Ave
Saudi Arabian,Habibi Tapas Grill
Saudi Arabian,Pita Land Shawarma - Kelowna (Opening Soon)
Saudi Arabian,Basha Donair & Shawarma Kelowna
Saudi Arabian,IN N OUT ARABIC MARKET
Saudi Arabian,TAAZ RESTAURANT
Saudi Arabian,Yamas Taverna
Saudi Arabian,Maestro's Mediterranean Restaurant and Terrace
Saudi Arabian,Olympia Greek Taverna
Saudi Arabian,Farah Middle Eastern Foods.
Saudi Arabian,SubCity Donair KLO
Saudi Arabian,Subcity Donair Baron road
Saudi Arabian,Okanagan Turkish Bites
Singaporean,LVS Restaurant
Singaporean,Soy Asian Fusion Restaurant
Singaporean,Xing Yun
Singaporean,Golden Island Asian Cuisine
Singaporean,Asian Pear Buffet
Singaporean,Basil Leaf Asian Fusion Restaurant - Glenmore
Singaporean,Dosa Crepe Cafe
Singaporean,Mekong Restaurant
Singaporean,Yuzu Bowl and Bistro
Singaporean,Satang Thai Cuisine
Singaporean,Mad Mango Cafe
Singaporean,Bouchons Bistro
Singaporean,Bai Tong Thai Restaurant
Singaporean,Wok Box - Kelowna
Singaporean,Wok Out Restaurant
Singaporean,Basil Leaf Asian Fusion Restaurant - Highway 97 Noodle House
Singaporean,Noodlebox
Singaporean,Dragon King Restaurant
Singaporean,J-Wok Express
Singaporean,Hoang Gia Vietnamese Cuisine
Slovak,Bohemian Café & Catering Co.
Slovenian,Erica Jane Restaurant
Slovenian,La Bussola Restaurant
Slovenian,Sunny's a modern diner
Slovenian,The Fixx Cafe
Slovenian,Bouchons Bistro
Slovenian,Salt & Brick
Slovenian,Maestro's Mediterranean Restaurant and Terrace
Slovenian,Yamas Taverna
Slovenian,JOEY Kelowna
Slovenian,Okanagan Street Food
Slovenian,Moxies Kelowna Restaurant
Slovenian,Basil & Mint
Slovenian,Old Vines Restaurant @ Quails' Gate Winery
Slovenian,The Jammery
Slovenian,Gulfstream
Slovenian,Habibi Tapas Grill
Slovenian,The Keg Steakhouse + Bar - Kelowna
Slovenian,Lakeside Dining Room
Slovenian,Little Hobo Soup & Sandwich Shop
Slovenian,The Jammery
Somali,Eye Tasty Food
Somali,Shambhu's Spice House Cuisine of India | Indian Restaurant in Kelowna
Somali,Habibi Tapas Grill
Somali,SubCity Donair KLO
Somali,Barcelos Flame Grilled Chicken- Kelowna
Somali,Maestro's Mediterranean Restaurant and Terrace
Somali,Humo Izakaya
Somali,Yamas Taverna
Somali,Salt & Brick
Somali,Yama Kitchen
Somali,JOEY Kelowna
Somali,Waterfront Wines Restaurant
South African,The House of the Caribbean
South African,Erica Jane Restaurant
South African,The Keg Steakhouse + Bar - Kelowna
South African,USTAAD G76 KELOWNA
South African,Shambhu's Spice House Cuisine of India | Indian Restaurant in Kelowna
South African,Salt & Brick
South African,Yamas Taverna
South African,Soul de Cuba Cafe
South African,Barcelos Flame Grilled Chicken- Kelowna
South African,Habibi Tapas Grill
South African,Alcatraz Chicken
South African,Maestro's Mediterranean Restaurant and Terrace
South African,JOEY Kelowna
South African,Okanagan Street Food
South African,Waterfront Wines Restaurant
South African,Hidden Gem Restaurant Ltd.
Sri Lankan,Shambhu's Spice House Cuisine of India | Indian Restaurant in Kelowna
Sri Lankan,Dosa Crepe Cafe
Sri Lankan,Pakwaan Restaurant
Sri Lankan,Salt & Brick
Sri Lankan,OAK + CRU Social Kitchen & Wine Bar
Sri Lankan,Habibi Tapas Grill
Sri Lankan,Bouchons Bistro
Sri Lankan,Okanagan Street Food
Sri Lankan,Lakeside Dining Room
Sri Lankan,Dosa Crepe Cafe
Sri Lankan,Waterfront Wines Restaurant
Sri Lankan,Maestro's Mediterranean Restaurant and Terrace
Sri Lankan,The Keg Steakhouse + Bar - Kelowna
Sri Lankan,Skinny Duke's Glorious Emporium
Sri Lankan,The Fixx Cafe
Sri Lankan,JOEY Kelowna
Sri Lankan,Moxies Kelowna Restaurant
Swiss,Bouchons Bistro
Swiss,La Bussola Restaurant
Swiss,Basil & Mint
Swiss,Central Kitchen + Bar
Swiss,OAK + CRU Social Kitchen & Wine Bar
Swiss,Krafty Kitchen + Bar
Swiss,Earls Kitchen + Bar
Swiss,Curious Cafe
Swiss,Lakeside Dining Room
Swiss,Smitty's Family Restaurant - Kelowna
Swiss,The Fixx Cafe
Swiss,Salt & Brick
Swiss,West Coast Grill & Oyster Bar Kelowna
Swiss,Baxter's Bar & Grill
Swiss,Bohemian Café & Catering Co.
Swiss,Sunny's a modern diner
Swiss,Little Hobo Soup & Sandwich Shop
Swiss,Waterfront Wines Restaurant
Swiss,Old Vines Restaurant @ Quails' Gate Winery
Swiss,JOEY Kelowna
Syrian,Basha Donair & Shawarma Kelowna
Syrian,Subcity Donair - Bernard Ave
Syrian,Habibi Tapas Grill
Syrian,Olympia Greek Taverna
Syrian,TAAZ RESTAURANT
Syrian,Pita Land Shawarma - Kelowna (Opening Soon)
Syrian,Yamas Taverna
Syrian,Maestro's Mediterranean Restaurant and Terrace
Syrian,SubCity Donair KLO
Syrian,IN N OUT ARABIC MARKET
Syrian,Subcity Donair Baron road
Syrian,Tutt Street Tapas + Wine
Syrian,Salt & Brick
Syrian,Pita Pit
Syrian,JOEY Kelowna
Syrian,Yama Kitchen
Syrian,Basil Leaf Asian Fusion Restaurant - Highway 97 Noodle House
Syrian,Ricky's All Day Grill - Kelowna
Syrian,Everest Indian Restaurant
Taiwanese,O-Machi Taiwanese Appetizer Bento House
Tanzanian,The House of the Caribbean
Tanzanian,TAAZ RESTAURANT
Tanzanian,USTAAD G76 KELOWNA
Tanzanian,Habibi Tapas Grill
Tanzanian,Erica Jane Restaurant
Tanzanian,Yamas Taverna
Tanzanian,Soul de Cuba Cafe
Tanzanian,Maestro's Mediterranean Restaurant and Terrace
Tanzanian,Mad Mango Cafe
Tanzanian,Barcelos Flame Grilled Chicken- Kelowna
Tanzanian,Gather Restaurant
Tanzanian,Salt & Brick
Tanzanian,Krafty Kitchen + Bar
Tanzanian,Yama Kitchen
Tanzanian,La Bussola Restaurant
Tanzanian,Mid-Town Station Kitchen + Drink
Tanzanian,JOEY Kelowna
Tunisian,Bouchons Bistro
Tunisian,TAAZ RESTAURANT
Tunisian,Habibi Tapas Grill
Tunisian,USTAAD G76 KELOWNA
Tunisian,Basha Donair & Shawarma Kelowna
Tunisian,Maestro's Mediterranean Restaurant and Terrace
Tunisian,Eye Tasty Food
Tunisian,Yamas Taverna
Tunisian,Mad Mango Cafe
Tunisian,Little Hobo Soup & Sandwich Shop
Tunisian,Salt & Brick
Tunisian,Soul de Cuba Cafe
Tunisian,Lakeside Dining Room
Tunisian,The Fixx Cafe
Tunisian,JOEY Kelowna
Tunisian,Waterfront Wines Restaurant
Tunisian,Okanagan Street Food
Tunisian,SubCity Donair KLO
Ukrainian,Cecil's Perogies
Ukrainian,Russian & Ukrainian Deli
Ukrainian,Parish Hall of Ukrainian Orthodox Parish of Sts Peter and Paul
Ukrainian,Oh Natural Foods
Ukrainian,Bouchons Bistro
Ukrainian,Okanagan Street Food
Ukrainian,Sts Peter and Paul Ukrainian Orthodox Church
Ukrainian,Ukrainian Catholic Church
Ukrainian,Salt & Brick
Ukrainian,JOEY Kelowna
Ukrainian,Smitty's Family Restaurant - Kelowna
Uruguayan,The Keg Steakhouse + Bar - Kelowna
Venezuelan,Salsa & Sabor
Yemeni,Basha Donair & Shawarma Kelowna
Yemeni,Habibi Tapas Grill
Yemeni,Yamas Taverna
Yemeni,Humo Izakaya
Yemeni,IN N OUT ARABIC MARKET
Yemeni,Maestro's Mediterranean Restaurant and Terrace
Yemeni,Salt & Brick
Yemeni,Subcity Donair - Bernard Ave
Yemeni,SubCity Donair KLO
Yemeni,JOEY Kelowna
Yemeni,Mad Mango Cafe
Yemeni,Yum Yum Tree
Yemeni,O-Machi Taiwanese Appetizer Bento House
Zambian,The House of the Caribbean
Zambian,TAAZ RESTAURANT
Zambian,Erica Jane Restaurant
Zambian,Habibi Tapas Grill
Zambian,Yamas Taverna
Zambian,Humo Izakaya
Zambian,Salt & Brick
Zambian,Maestro's Mediterranean Restaurant and Terrace
Zambian,Mad Mango Cafe
Zambian,Barcelos Flame Grilled Chicken- Kelowna
Zambian,Pakwaan Restaurant
Zambian,Yama Kitchen
Zambian,JOEY Kelowna
Zambian,The Restaurant at Mission Hill Family Estate
Zambian,Waterfront Wines Restaurant
Zambian,Wood Fire Bakery
Zimbabwean,The House of the Caribbean
Zimbabwean,Eye Tasty Food
Zimbabwean,TAAZ RESTAURANT
Zimbabwean,Habibi Tapas Grill
Zimbabwean,Yamas Taverna
Zimbabwean,Erica Jane Restaurant
Zimbabwean,Humo Izakaya
Zimbabwean,Barcelos Flame Grilled Chicken- Kelowna
Zimbabwean,Maestro's Mediterranean Restaurant and Terrace
Zimbabwean,Gulfstream
Zimbabwean,Bouchons Bistro
Zimbabwean,Salt & Brick
Zimbabwean,Gather Restaurant
Zimbabwean,Krafty Kitchen + Bar
Zimbabwean,Yama Kitchen
Zimbabwean,La Bussola Restaurant
Zimbabwean,JOEY Kelowna
Zimbabwean,The Restaurant at Mission Hill Family Estate
Zimbabwean,Waterfront Wines Restaurant
